UID,Longitude,Latitude
LAAU1700,-118.227124,34.01630124
LAAU1701,-118.2276123,34.01630124
LAAU1702,-118.2279175,34.01648435
LAAU1703,-118.2280395,34.01648435
LAAU1704,-118.2282226,34.01630124
LAAU1705,-118.2284057,34.01630124
LAAU1706,-118.228894,34.01648435
LAAU1707,-118.2291992,34.01630124
LAAU1708,-118.2298095,34.01630124
LAAU1709,-118.2299316,34.01630124
LAAU1710,-118.2299927,34.01611813
LAAU1711,-118.2299926,34.01569089
LAAU1712,-118.2299927,34.01550778
LAAU1713,-118.2281006,34.01648435
LAAU1714,-118.2301147,34.01532468
LAAU1716,-118.2299316,34.01532468
LAAU1717,-118.2298095,34.01532468
LAAU1718,-118.2296264,34.01532468
LAAU1719,-118.2295044,34.01532468
LAAU172,-118.2487304,34.05371579
LAAU1720,-118.2293213,34.01532468
LAAU1721,-118.2290161,34.01532468
LAAU1722,-118.228894,34.01532468
LAAU1723,-118.2287109,34.01532468
LAAU1724,-118.2285888,34.01532468
LAAU1726,-118.2284057,34.01532468
LAAU1727,-118.2281006,34.01532468
LAAU1728,-118.2281006,34.01550778
LAAU1729,-118.2281006,34.01569089
LAAU173,-118.2492187,34.05328855
LAAU1730,-118.2280395,34.01593503
LAAU1731,-118.2281006,34.01611813
LAAU1732,-118.2280395,34.01630124
LAAU1733,-118.2281006,34.01550778
LAAU1734,-118.2279175,34.01532468
LAAU1735,-118.2276123,34.01532468
LAAU1736,-118.2268188,34.01550778
LAAU1738,-118.2265136,34.01532468
LAAU1739,-118.2263305,34.01532468
LAAU174,-118.2494018,34.05328855
LAAU1740,-118.2257202,34.01550778
LAAU1741,-118.225415,34.01550778
LAAU1742,-118.2251098,34.01550778
LAAU1743,-118.2248047,34.01550778
LAAU1744,-118.2249878,34.01532468
LAAU1745,-118.2255981,34.01532468
LAAU1746,-118.2257202,34.01508054
LAAU1747,-118.2255981,34.01453122
LAAU1748,-118.2260254,34.01532468
LAAU1749,-118.2263916,34.01532468
LAAU175,-118.2495239,34.05310544
LAAU1750,-118.2266968,34.01532468
LAAU1751,-118.2273071,34.01532468
LAAU1752,-118.2277954,34.01532468
LAAU1753,-118.2279175,34.01532468
LAAU1754,-118.2280395,34.01508054
LAAU1755,-118.2281006,34.01489743
LAAU1756,-118.2281006,34.01471433
LAAU1757,-118.2279175,34.01471433
LAAU1758,-118.2291992,34.01471433
LAAU1759,-118.2296875,34.01489743
LAAU176,-118.2490967,34.05310544
LAAU1760,-118.2302368,34.01489743
LAAU1761,-118.2302978,34.01471433
LAAU1762,-118.2302978,34.01471433
LAAU1763,-118.2304199,34.01471433
LAAU1764,-118.230542,34.01489743
LAAU1765,-118.2302978,34.01489743
LAAU1766,-118.2302368,34.01508054
LAAU1767,-118.2302978,34.01508054
LAAU1768,-118.2302978,34.01532468
LAAU1769,-118.2304199,34.01532468
LAAU177,-118.2495239,34.05328855
LAAU1770,-118.2304199,34.01550778
LAAU1771,-118.2302978,34.01569089
LAAU1772,-118.2302368,34.01611813
LAAU1773,-118.2301147,34.01648435
LAAU1774,-118.2301147,34.01672849
LAAU1775,-118.2301147,34.01691159
LAAU1776,-118.2301147,34.0172778
LAAU1777,-118.2301147,34.01752194
LAAU1778,-118.2301147,34.01788815
LAAU1779,-118.2301147,34.0183154
LAAU178,-118.2490967,34.0526782
LAAU1780,-118.2301147,34.01868161
LAAU1781,-118.2301147,34.01910886
LAAU1782,-118.2301147,34.01929196
LAAU1783,-118.2302368,34.02008542
LAAU1784,-118.2302368,34.02051267
LAAU1785,-118.2301147,34.02112302
LAAU1786,-118.2302368,34.02087888
LAAU1787,-118.2301147,34.02069577
LAAU1788,-118.2301147,34.02069577
LAAU1789,-118.2302368,34.02051267
LAAU1790,-118.2302368,34.02032956
LAAU1791,-118.2302978,34.02008542
LAAU1792,-118.2302368,34.01971921
LAAU1793,-118.2304199,34.01971921
LAAU1794,-118.2304199,34.01947507
LAAU1795,-118.2304199,34.01929196
LAAU1797,-118.230542,34.01910886
LAAU1798,-118.2302978,34.01910886
LAAU1799,-118.2304199,34.01868161
LAAU18,-118.2481201,34.05988035
LAAU180,-118.2537964,34.05231199
LAAU1800,-118.2302978,34.01849851
LAAU1801,-118.2302978,34.01868161
LAAU1802,-118.2302978,34.01892575
LAAU1803,-118.2304199,34.01813229
LAAU1804,-118.2302978,34.01788815
LAAU1805,-118.2302978,34.01770505
LAAU1806,-118.2302978,34.01752194
LAAU1807,-118.230542,34.0172778
LAAU1808,-118.2304199,34.0172778
LAAU1809,-118.2304199,34.0170947
LAAU181,-118.2540405,34.0526782
LAAU1810,-118.2304199,34.01691159
LAAU1811,-118.2302978,34.01691159
LAAU1812,-118.230542,34.01691159
LAAU1813,-118.230542,34.01648435
LAAU1814,-118.230542,34.01648435
LAAU1815,-118.2304199,34.01630124
LAAU1816,-118.2304199,34.01593503
LAAU1817,-118.2304199,34.01550778
LAAU1818,-118.2301147,34.01532468
LAAU1819,-118.2302368,34.01550778
LAAU182,-118.2545898,34.05249509
LAAU1820,-118.2301147,34.01569089
LAAU1821,-118.2301147,34.01611813
LAAU1822,-118.2299927,34.01648435
LAAU1823,-118.2299927,34.01672849
LAAU1824,-118.2299316,34.0170947
LAAU1825,-118.2299316,34.0172778
LAAU1826,-118.2299927,34.01752194
LAAU1827,-118.2299927,34.01788815
LAAU1828,-118.2299927,34.01813229
LAAU1829,-118.2299927,34.01849851
LAAU1830,-118.2299316,34.01868161
LAAU1831,-118.2299316,34.01910886
LAAU1832,-118.2299316,34.01929196
LAAU1833,-118.2299927,34.01947507
LAAU1834,-118.2299927,34.01990231
LAAU1835,-118.2299927,34.02008542
LAAU1836,-118.2299927,34.02051267
LAAU1837,-118.2299927,34.02069577
LAAU1838,-118.2299316,34.02087888
LAAU1839,-118.2301147,34.02087888
LAAU184,-118.2551391,34.05249509
LAAU1841,-118.2299927,34.02112302
LAAU1842,-118.2299927,34.02570066
LAAU1843,-118.2299927,34.02570066
LAAU1846,-118.2301147,34.02570066
LAAU1847,-118.2301147,34.02588376
LAAU1848,-118.2299927,34.02533444
LAAU1849,-118.2301147,34.0250903
LAAU185,-118.2573974,34.05548581
LAAU1850,-118.2299927,34.0249072
LAAU1851,-118.2299927,34.02447995
LAAU1854,-118.2301147,34.0250903
LAAU1855,-118.2299316,34.02368649
LAAU1856,-118.2299316,34.02350339
LAAU1857,-118.2299316,34.02350339
LAAU1859,-118.2301147,34.02307614
LAAU186,-118.2467163,34.05432615
LAAU1860,-118.2301147,34.02289304
LAAU1863,-118.2302368,34.02191648
LAAU1864,-118.2302368,34.02173337
LAAU1865,-118.2302978,34.02148923
LAAU1866,-118.2302978,34.02130612
LAAU1867,-118.2304199,34.02130612
LAAU1868,-118.2304199,34.02130612
LAAU1869,-118.2318237,34.01508054
LAAU1870,-118.2315185,34.01508054
LAAU1871,-118.2310913,34.01508054
LAAU1872,-118.2304199,34.01453122
LAAU1873,-118.230603,34.01489743
LAAU1874,-118.2309082,34.01489743
LAAU1875,-118.2313965,34.01489743
LAAU1876,-118.2318237,34.01489743
LAAU1877,-118.2320068,34.01489743
LAAU1878,-118.2320068,34.01508054
LAAU1879,-118.2324951,34.01489743
LAAU188,-118.2465332,34.054082
LAAU1880,-118.2324951,34.01471433
LAAU1881,-118.2328003,34.01489743
LAAU1882,-118.2329223,34.01489743
LAAU1883,-118.2334106,34.01489743
LAAU1884,-118.2338989,34.01489743
LAAU1885,-118.2345093,34.01489743
LAAU1886,-118.2349975,34.01489743
LAAU1887,-118.2354248,34.01489743
LAAU1889,-118.2359131,34.01489743
LAAU1890,-118.2365234,34.01489743
LAAU1891,-118.2370117,34.01489743
LAAU1892,-118.237622,34.01489743
LAAU1893,-118.2382324,34.01489743
LAAU1894,-118.2385986,34.01489743
LAAU1895,-118.2390869,34.01489743
LAAU1896,-118.239331,34.01489743
LAAU1897,-118.2395141,34.01489743
LAAU1898,-118.2395141,34.01489743
LAAU1899,-118.2395141,34.01508054
LAAU19,-118.246228,34.06250486
LAAU190,-118.2464111,34.05450925
LAAU1900,-118.2395141,34.01508054
LAAU1901,-118.2395141,34.01550778
LAAU1902,-118.2395141,34.01569089
LAAU1903,-118.2395141,34.01569089
LAAU1904,-118.2396362,34.01569089
LAAU1905,-118.2395141,34.01593503
LAAU1906,-118.2395141,34.01630124
LAAU1907,-118.2395141,34.01630124
LAAU1908,-118.2393921,34.01648434
LAAU1909,-118.2390259,34.01648434
LAAU191,-118.246228,34.05469236
LAAU1910,-118.2389038,34.01648434
LAAU1911,-118.2385986,34.01648434
LAAU1912,-118.2382934,34.01648435
LAAU1913,-118.2379883,34.01630124
LAAU1914,-118.2379883,34.01648434
LAAU1915,-118.237622,34.01648435
LAAU1916,-118.2373169,34.01648434
LAAU1917,-118.2371948,34.01648434
LAAU1918,-118.2368896,34.01672849
LAAU1919,-118.2370117,34.01672849
LAAU192,-118.2459228,34.0551196
LAAU1920,-118.2365234,34.01691159
LAAU1921,-118.2365234,34.0170947
LAAU1922,-118.2365234,34.0172778
LAAU1923,-118.2367065,34.0172778
LAAU1924,-118.2367065,34.01770505
LAAU1925,-118.2368896,34.01813229
LAAU1926,-118.237622,34.01788815
LAAU1927,-118.2375,34.01813229
LAAU1928,-118.2382324,34.01788815
LAAU1929,-118.2384155,34.01788815
LAAU193,-118.2458008,34.0551196
LAAU1930,-118.2387207,34.01788815
LAAU1931,-118.2393921,34.01813229
LAAU1932,-118.2396362,34.01788815
LAAU1933,-118.2396362,34.01770505
LAAU1934,-118.2396972,34.01752194
LAAU1935,-118.2396972,34.0172778
LAAU1936,-118.2396972,34.0170947
LAAU1937,-118.2396972,34.01691159
LAAU1938,-118.2396972,34.01672849
LAAU1939,-118.2396972,34.01648434
LAAU194,-118.2454956,34.05530271
LAAU1940,-118.2395141,34.01453122
LAAU1941,-118.2393921,34.01471433
LAAU1942,-118.2367065,34.01471433
LAAU1943,-118.2385376,34.01471433
LAAU1944,-118.2378052,34.01471433
LAAU1945,-118.2371948,34.01471433
LAAU1946,-118.2370117,34.01471433
LAAU1947,-118.2365234,34.01471433
LAAU1948,-118.2359131,34.01471433
LAAU1949,-118.2354248,34.01471433
LAAU195,-118.2453125,34.05548581
LAAU1950,-118.2351196,34.01471433
LAAU1951,-118.2349975,34.01471433
LAAU1952,-118.2348144,34.01471433
LAAU1953,-118.2343872,34.01471433
LAAU1954,-118.2338989,34.01471433
LAAU1955,-118.2332885,34.01471433
LAAU1956,-118.2395141,34.01813229
LAAU1957,-118.2396362,34.0183154
LAAU1959,-118.2395141,34.01868161
LAAU196,-118.2450073,34.05572995
LAAU1960,-118.2395141,34.01868161
LAAU1961,-118.2395141,34.01910886
LAAU1962,-118.2395141,34.01910886
LAAU1963,-118.2393921,34.01929196
LAAU1964,-118.2393921,34.01947507
LAAU1965,-118.2393921,34.01947507
LAAU1966,-118.2393921,34.01971921
LAAU1968,-118.2393921,34.01990231
LAAU197,-118.2448242,34.05609617
LAAU1970,-118.239209,34.01990231
LAAU1971,-118.2390259,34.01971921
LAAU1972,-118.2387207,34.01971921
LAAU1973,-118.2384155,34.01971921
LAAU1974,-118.2379883,34.01947507
LAAU1975,-118.2379272,34.01947507
LAAU1976,-118.2373169,34.01929196
LAAU1977,-118.2370117,34.01929196
LAAU1978,-118.2368286,34.01929196
LAAU1979,-118.2367065,34.01929196
LAAU198,-118.2442138,34.05688962
LAAU1980,-118.2360962,34.01910886
LAAU1981,-118.2360351,34.01910886
LAAU1982,-118.2354248,34.01910886
LAAU1983,-118.2354248,34.01892575
LAAU1984,-118.2348144,34.01892575
LAAU1985,-118.2348144,34.01892575
LAAU1986,-118.2343872,34.01892575
LAAU1987,-118.2342041,34.01892575
LAAU1988,-118.2338379,34.01892575
LAAU1989,-118.2335327,34.01892575
LAAU199,-118.2437256,34.05713376
LAAU1990,-118.2332885,34.01892575
LAAU1991,-118.2328003,34.01892575
LAAU1992,-118.2328003,34.01892575
LAAU1993,-118.232312,34.01892575
LAAU1994,-118.2321899,34.01892575
LAAU1995,-118.2317016,34.01892575
LAAU1996,-118.2310913,34.01892575
LAAU1997,-118.2310913,34.01892575
LAAU1998,-118.2307251,34.01892575
LAAU1999,-118.230603,34.01892575
LAAU2,-118.2542236,34.05933103
LAAU20,-118.246289,34.06250486
LAAU200,-118.2434204,34.05713376
LAAU2001,-118.2307251,34.01910886
LAAU2002,-118.2313965,34.01910886
LAAU2003,-118.2320068,34.01910886
LAAU2004,-118.2326172,34.01910886
LAAU2005,-118.2328003,34.01910886
LAAU2006,-118.2332275,34.01910886
LAAU2007,-118.2338989,34.01910886
LAAU2008,-118.2346313,34.01910886
LAAU2009,-118.2352417,34.01910886
LAAU201,-118.2431152,34.05731687
LAAU2010,-118.235791,34.01929196
LAAU2011,-118.2360962,34.01929196
LAAU2012,-118.2364013,34.01929196
LAAU2013,-118.2370117,34.01947507
LAAU2014,-118.2385986,34.01990231
LAAU2015,-118.2387207,34.01990231
LAAU2016,-118.2393921,34.02008542
LAAU2018,-118.2393921,34.02008542
LAAU2019,-118.2393921,34.02051267
LAAU202,-118.24281,34.05749997
LAAU2020,-118.2393921,34.02069577
LAAU2021,-118.2393921,34.02069577
LAAU2022,-118.239331,34.02087888
LAAU2023,-118.2393921,34.02087888
LAAU2024,-118.239331,34.02130612
LAAU2025,-118.239331,34.02130612
LAAU2026,-118.239331,34.02148923
LAAU2027,-118.239331,34.02173337
LAAU2028,-118.239331,34.02191647
LAAU2029,-118.239331,34.02209958
LAAU203,-118.2425049,34.05768308
LAAU2030,-118.239331,34.02209958
LAAU2031,-118.239209,34.02209958
LAAU2032,-118.2387207,34.02209958
LAAU2033,-118.2384155,34.02191647
LAAU2034,-118.2379883,34.02173337
LAAU2035,-118.2375,34.02148923
LAAU2036,-118.2371948,34.02148923
LAAU2037,-118.2368286,34.02148923
LAAU2038,-118.2364013,34.02112302
LAAU2039,-118.2362182,34.02130612
LAAU204,-118.2421997,34.05768308
LAAU2041,-118.2373169,34.02173337
LAAU2042,-118.2379272,34.02173337
LAAU2043,-118.2385986,34.02191647
LAAU2044,-118.239331,34.02228269
LAAU2045,-118.239331,34.02228269
LAAU2046,-118.239331,34.02252683
LAAU2047,-118.239331,34.02289304
LAAU2048,-118.239209,34.02289304
LAAU2049,-118.239209,34.02332028
LAAU205,-118.2418945,34.05811033
LAAU2051,-118.239209,34.02350339
LAAU2052,-118.2393921,34.02350339
LAAU2053,-118.2393921,34.02350339
LAAU2054,-118.2393921,34.02307614
LAAU2055,-118.2393921,34.02307614
LAAU2057,-118.2393921,34.02289304
LAAU2058,-118.2395141,34.02270993
LAAU2059,-118.2395141,34.02228269
LAAU206,-118.2417114,34.05829343
LAAU2060,-118.2395141,34.02209958
LAAU2061,-118.2395141,34.02173337
LAAU2062,-118.2395141,34.02173337
LAAU2063,-118.2395141,34.02148923
LAAU2064,-118.2395141,34.02148923
LAAU2065,-118.2395141,34.02130612
LAAU2066,-118.2396362,34.02130612
LAAU2067,-118.2396362,34.02087888
LAAU2068,-118.2396972,34.02087888
LAAU2069,-118.2396972,34.02069577
LAAU207,-118.2415283,34.05847654
LAAU2070,-118.2396972,34.02051267
LAAU2071,-118.2396972,34.02032956
LAAU2072,-118.2396972,34.02032956
LAAU2073,-118.2396972,34.02008542
LAAU2074,-118.2396972,34.01990231
LAAU2076,-118.2396972,34.02008542
LAAU2077,-118.2396362,34.01990231
LAAU2078,-118.2396972,34.01947507
LAAU2079,-118.2396972,34.01947507
LAAU208,-118.2412231,34.05872068
LAAU2080,-118.2396972,34.01910886
LAAU2081,-118.2396972,34.01910886
LAAU2082,-118.2396972,34.01868161
LAAU2083,-118.2396972,34.01868161
LAAU2084,-118.2398193,34.0183154
LAAU2085,-118.2398193,34.0183154
LAAU2086,-118.2309082,34.02173337
LAAU2087,-118.2307251,34.02173337
LAAU2088,-118.2307251,34.02209958
LAAU2089,-118.2307251,34.02228269
LAAU209,-118.2411011,34.05908689
LAAU2090,-118.2302978,34.02307614
LAAU2091,-118.2307251,34.02307614
LAAU2092,-118.2310913,34.02332028
LAAU2093,-118.2315185,34.02350339
LAAU2094,-118.2318237,34.02368649
LAAU2095,-118.2321899,34.02368649
LAAU2096,-118.232312,34.0250903
LAAU2097,-118.232312,34.0249072
LAAU2098,-118.232312,34.02447995
LAAU2099,-118.232312,34.02393064
LAAU21,-118.2465332,34.06268796
LAAU210,-118.2409179,34.05908689
LAAU2100,-118.2324951,34.0236865
LAAU2101,-118.2329223,34.02393063
LAAU2102,-118.2331054,34.02393064
LAAU2103,-118.2329223,34.02350339
LAAU2104,-118.2331054,34.02368649
LAAU2105,-118.2332275,34.02368649
LAAU2106,-118.2338379,34.02368649
LAAU2107,-118.2351196,34.0236865
LAAU2108,-118.2351196,34.02393063
LAAU2109,-118.2349975,34.02429685
LAAU211,-118.2409179,34.05951413
LAAU2110,-118.2378052,34.02447995
LAAU2111,-118.2349975,34.02472409
LAAU2112,-118.2348144,34.0249072
LAAU2113,-118.2348144,34.0250903
LAAU2114,-118.2348144,34.02570066
LAAU2117,-118.2349365,34.02588376
LAAU2118,-118.2346924,34.02588376
LAAU2119,-118.2346924,34.02570066
LAAU212,-118.2404297,34.06073484
LAAU2120,-118.2343872,34.02551755
LAAU2121,-118.234021,34.02551755
LAAU2122,-118.2335327,34.02570066
LAAU2123,-118.2335327,34.02533444
LAAU2124,-118.2335327,34.0249072
LAAU2125,-118.2334106,34.02447995
LAAU2126,-118.2338989,34.02447995
LAAU2127,-118.234021,34.02447995
LAAU2128,-118.2343872,34.02472409
LAAU2129,-118.2345093,34.02472409
LAAU213,-118.2403076,34.06073484
LAAU2130,-118.2375,34.02472409
LAAU2131,-118.2349975,34.0249072
LAAU2132,-118.2349365,34.02533444
LAAU2133,-118.2349365,34.02551755
LAAU2134,-118.2349975,34.02472409
LAAU2135,-118.2349975,34.02447995
LAAU2136,-118.2349975,34.02393064
LAAU2137,-118.2346924,34.02393064
LAAU2138,-118.2345093,34.02393063
LAAU2139,-118.2342041,34.0236865
LAAU214,-118.2403076,34.06091794
LAAU2140,-118.234021,34.02368649
LAAU2141,-118.2337158,34.0236865
LAAU2142,-118.2335327,34.02350339
LAAU2143,-118.2329223,34.02332028
LAAU2145,-118.2329223,34.02307614
LAAU2146,-118.2329223,34.02270993
LAAU2147,-118.2331054,34.02209958
LAAU2148,-118.2335327,34.02209958
LAAU2149,-118.2338379,34.02228269
LAAU215,-118.2401245,34.06128415
LAAU2150,-118.234021,34.02228269
LAAU2151,-118.2342041,34.02228269
LAAU2152,-118.2345093,34.02228269
LAAU2153,-118.2349365,34.02252683
LAAU2155,-118.2353027,34.02270993
LAAU2156,-118.2364013,34.02289304
LAAU2157,-118.2312134,34.02148923
LAAU2158,-118.2313965,34.02173337
LAAU2159,-118.2318237,34.02173337
LAAU216,-118.2401245,34.0615283
LAAU2162,-118.2321899,34.02191648
LAAU2163,-118.2324341,34.02252683
LAAU2164,-118.2327392,34.02191648
LAAU2165,-118.2368896,34.02289304
LAAU2166,-118.2374389,34.02307614
LAAU2167,-118.2379272,34.02332028
LAAU2169,-118.2384155,34.02350339
LAAU217,-118.2412231,34.05933103
LAAU2170,-118.2387207,34.02350339
LAAU2171,-118.239209,34.0236865
LAAU2172,-118.239209,34.02350339
LAAU2173,-118.2390259,34.02350339
LAAU2174,-118.2385986,34.02332028
LAAU2175,-118.2382324,34.02332028
LAAU2176,-118.2379883,34.02332028
LAAU2177,-118.2375,34.02307614
LAAU2179,-118.2364013,34.02289304
LAAU2180,-118.2363403,34.02289304
LAAU2181,-118.2362182,34.02289304
LAAU2182,-118.2359131,34.02270993
LAAU2183,-118.2356079,34.02270993
LAAU2184,-118.2353027,34.02252683
LAAU2185,-118.2348144,34.02252683
LAAU2186,-118.2343872,34.02228269
LAAU2187,-118.2338989,34.02209958
LAAU2188,-118.2334106,34.02191648
LAAU219,-118.2407959,34.05890378
LAAU2190,-118.2328003,34.02191647
LAAU2191,-118.2328003,34.02173337
LAAU2192,-118.2326172,34.02191647
LAAU2193,-118.232312,34.02191648
LAAU2195,-118.2313965,34.02148923
LAAU2196,-118.2313965,34.02112302
LAAU2197,-118.2313965,34.02087888
LAAU2198,-118.2313965,34.02032956
LAAU2199,-118.2317016,34.02008542
LAAU22,-118.2464111,34.06268796
LAAU220,-118.2403076,34.05890378
LAAU2200,-118.2321899,34.02008542
LAAU2201,-118.2326172,34.02032956
LAAU2202,-118.2331054,34.02051267
LAAU2203,-118.2332275,34.02051267
LAAU2205,-118.2329223,34.02051267
LAAU2207,-118.232312,34.02032956
LAAU2208,-118.2318237,34.02008542
LAAU2209,-118.2315185,34.01990231
LAAU221,-118.2401245,34.05890378
LAAU2211,-118.2310913,34.01971921
LAAU2212,-118.2309082,34.01971921
LAAU2213,-118.2307251,34.01971921
LAAU2216,-118.2313965,34.01990231
LAAU2217,-118.2309082,34.02008542
LAAU2218,-118.2309082,34.02051267
LAAU2219,-118.2309082,34.02087888
LAAU222,-118.2400024,34.05872068
LAAU2220,-118.2307251,34.02112302
LAAU2223,-118.2307251,34.02148923
LAAU2224,-118.2356079,34.02472409
LAAU2225,-118.2354248,34.02447995
LAAU2226,-118.2359131,34.02472409
LAAU2227,-118.2359131,34.02447995
LAAU2228,-118.2359131,34.02393063
LAAU2229,-118.2365234,34.02472409
LAAU2230,-118.2367065,34.0249072
LAAU2231,-118.2368896,34.0249072
LAAU2232,-118.2370117,34.02472409
LAAU2233,-118.2370117,34.02447995
LAAU2234,-118.2370117,34.02429685
LAAU2235,-118.2370117,34.0250903
LAAU2236,-118.2370117,34.02649411
LAAU2238,-118.2368896,34.02692136
LAAU2239,-118.2368286,34.02692136
LAAU224,-118.2396362,34.05847654
LAAU2240,-118.2365234,34.02667722
LAAU2241,-118.2360962,34.02667722
LAAU2242,-118.2359131,34.02649411
LAAU2243,-118.2385986,34.02667722
LAAU2244,-118.235791,34.02570066
LAAU2245,-118.2359131,34.02551755
LAAU2246,-118.2359131,34.0250903
LAAU2247,-118.2335327,34.0261279
LAAU2248,-118.2332275,34.0261279
LAAU2249,-118.2328003,34.0261279
LAAU225,-118.2393921,34.05847654
LAAU2250,-118.2324951,34.02588376
LAAU2251,-118.2320068,34.02588376
LAAU2252,-118.2317016,34.02588376
LAAU2253,-118.2313965,34.02588376
LAAU2254,-118.2309082,34.02588376
LAAU2255,-118.230603,34.02570066
LAAU2256,-118.2373169,34.0250903
LAAU2257,-118.237622,34.0250903
LAAU2258,-118.2381103,34.0249072
LAAU2259,-118.2381103,34.02447995
LAAU226,-118.239331,34.05829343
LAAU2260,-118.2390869,34.02551755
LAAU2262,-118.2390869,34.0250903
LAAU2264,-118.239209,34.02429685
LAAU2265,-118.239331,34.02411374
LAAU2266,-118.239331,34.02368649
LAAU2267,-118.2393921,34.02368649
LAAU2268,-118.2393921,34.02368649
LAAU2269,-118.239331,34.02393063
LAAU227,-118.2382934,34.05829343
LAAU2271,-118.2393921,34.0250903
LAAU2272,-118.239331,34.0250903
LAAU2273,-118.239209,34.02551755
LAAU2274,-118.239331,34.02551755
LAAU2275,-118.239331,34.02570065
LAAU2276,-118.239209,34.02570065
LAAU2277,-118.239209,34.0261279
LAAU2278,-118.239209,34.02649411
LAAU2279,-118.239209,34.02710446
LAAU228,-118.2385376,34.05847654
LAAU2280,-118.239209,34.02753171
LAAU2281,-118.239209,34.02753171
LAAU2282,-118.239209,34.02771481
LAAU2283,-118.2389038,34.02753171
LAAU2284,-118.2390259,34.02753171
LAAU2285,-118.2385986,34.02728757
LAAU2286,-118.2381103,34.02728757
LAAU2287,-118.2379883,34.02667722
LAAU2288,-118.2379883,34.02649411
LAAU2289,-118.2379883,34.02710446
LAAU229,-118.2384155,34.05829343
LAAU2290,-118.2381103,34.02649411
LAAU2291,-118.2381103,34.02588376
LAAU2292,-118.2381103,34.02551755
LAAU2293,-118.2370117,34.02710446
LAAU2294,-118.2375,34.02710446
LAAU2295,-118.2378052,34.02728757
LAAU2296,-118.2390259,34.02710446
LAAU2297,-118.2390259,34.02692136
LAAU2298,-118.2390259,34.02649411
LAAU2299,-118.239209,34.02631101
LAAU23,-118.246289,34.0629321
LAAU230,-118.2379883,34.05847654
LAAU2300,-118.239209,34.02307614
LAAU2302,-118.239209,34.02570065
LAAU2303,-118.2385986,34.02270993
LAAU2304,-118.2401245,34.02588376
LAAU2305,-118.2396972,34.02570065
LAAU2306,-118.2393921,34.02551755
LAAU2308,-118.2400024,34.02570065
LAAU2309,-118.2403076,34.02588376
LAAU231,-118.2378052,34.05829343
LAAU2310,-118.2407959,34.02588376
LAAU2311,-118.2411011,34.02588376
LAAU2312,-118.2414062,34.0261279
LAAU2313,-118.2417114,34.02631101
LAAU2314,-118.2421997,34.02649411
LAAU2315,-118.2425049,34.02649411
LAAU2316,-118.2431152,34.02649411
LAAU2317,-118.2431152,34.02649411
LAAU2318,-118.2432373,34.02649411
LAAU2319,-118.2434204,34.02667722
LAAU232,-118.237622,34.05829343
LAAU2320,-118.2437256,34.02692136
LAAU2321,-118.2440918,34.02710446
LAAU2322,-118.2448242,34.02771481
LAAU2324,-118.244397,34.02789792
LAAU2325,-118.2439087,34.02832517
LAAU2326,-118.2436035,34.02869138
LAAU2327,-118.2434204,34.02869138
LAAU2329,-118.2432983,34.02893552
LAAU233,-118.2374389,34.05829343
LAAU2330,-118.2429931,34.02930173
LAAU2331,-118.2425049,34.02972898
LAAU2332,-118.2423218,34.02991208
LAAU2333,-118.2420166,34.03009519
LAAU2334,-118.2418335,34.02991208
LAAU2335,-118.2414062,34.02948483
LAAU2336,-118.2412231,34.02948483
LAAU2337,-118.2411011,34.02930173
LAAU2338,-118.2407959,34.02911862
LAAU2339,-118.2406128,34.02893552
LAAU234,-118.2371948,34.05829343
LAAU2340,-118.2404297,34.02869138
LAAU2341,-118.2401245,34.02850827
LAAU2342,-118.2398193,34.02832517
LAAU2343,-118.2396362,34.02789792
LAAU2344,-118.2401245,34.02832517
LAAU2345,-118.2401245,34.02789792
LAAU2346,-118.2403076,34.02753171
LAAU2347,-118.2401245,34.02710446
LAAU2348,-118.2401245,34.02649411
LAAU2349,-118.2401245,34.02631101
LAAU235,-118.2368896,34.05829343
LAAU2350,-118.2401245,34.0261279
LAAU2351,-118.2400024,34.0261279
LAAU2352,-118.2414062,34.02692136
LAAU2353,-118.24281,34.02570065
LAAU2354,-118.2423218,34.02551755
LAAU2355,-118.2420166,34.02533444
LAAU2356,-118.2417114,34.02533444
LAAU2357,-118.2440918,34.0249072
LAAU2358,-118.2440918,34.02472409
LAAU2359,-118.2437256,34.02472409
LAAU236,-118.2370117,34.05829343
LAAU2360,-118.2434204,34.02472409
LAAU2361,-118.2431152,34.02411374
LAAU2362,-118.2429931,34.02447995
LAAU2364,-118.242688,34.02447995
LAAU2365,-118.2423218,34.02429685
LAAU2366,-118.2421997,34.02429685
LAAU2367,-118.2425049,34.02332028
LAAU2368,-118.24281,34.02350339
LAAU2369,-118.2432373,34.02350339
LAAU237,-118.2368896,34.05829343
LAAU2370,-118.2447021,34.02350339
LAAU2371,-118.244397,34.02350339
LAAU2372,-118.2439087,34.02270993
LAAU2373,-118.2439087,34.02252683
LAAU2374,-118.2439087,34.02228269
LAAU2375,-118.2440307,34.02173337
LAAU2376,-118.2439087,34.02130612
LAAU2379,-118.2448242,34.02148923
LAAU238,-118.2368896,34.05792722
LAAU2380,-118.2447021,34.02173337
LAAU2381,-118.244397,34.02173337
LAAU2382,-118.2456177,34.02228269
LAAU2383,-118.244519,34.02228269
LAAU2384,-118.244397,34.02252683
LAAU2385,-118.2440918,34.02289304
LAAU2386,-118.2420166,34.02350339
LAAU2387,-118.2414062,34.02332028
LAAU2388,-118.2411011,34.02332028
