UID,Longitude,Latitude
51,-122.403579880999980,37.783893835000072
52,-122.403346546999960,37.783666057000062
53,-122.402968769999970,37.783421613000030
59,-122.401413213999940,37.784207724000055
72,-122.397090991999960,37.786749390000068
86,-122.397479880999980,37.787193837000075
106,-122.396035434999990,37.788693836000050
126,-122.391890990999970,37.789652169000078
145,-122.392846545999990,37.793366058000061
192,-122.398735435999980,37.791443836000042
193,-122.398813213999970,37.791416058000038
194,-122.398502103999990,37.792374391000067
195,-122.398335434999980,37.792238280000049
205,-122.395657656999960,37.791018837000024
208,-122.395549324999990,37.791285504000030
212,-122.394749324999960,37.791593836000061
213,-122.394846546999990,37.791160503000071
215,-122.394215990999950,37.791199391000077
217,-122.394357657999990,37.792288280000037
220,-122.394557657999940,37.792963281000027
222,-122.395035434999950,37.793418836000058
225,-122.393713212999960,37.793007725000052
227,-122.393457657999990,37.793846615000064
228,-122.393946546999980,37.793743837000079
230,-122.394324323999970,37.793552169000066
231,-122.394646546999980,37.794307726000056
232,-122.394790990999980,37.794352170000025
233,-122.394990991999980,37.794313281000029
234,-122.395268770999960,37.793802170000049
235,-122.395668768999940,37.793652169000040
236,-122.395479880999970,37.793488281000066
239,-122.395449323999970,37.792079947000047
240,-122.396043769999950,37.792668836000075
241,-122.396535435999970,37.792929947000061
243,-122.397068769999980,37.792702170000041
244,-122.396804880999980,37.792857725000033
247,-122.397746546999940,37.793499392000058
258,-122.397713214999950,37.793985504000034
288,-122.401590992999960,37.794138280000027
317,-122.401257657999960,37.790132725000035
318,-122.401665990999960,37.790091057000041
319,-122.402002102999970,37.789704947000075
325,-122.403049324999980,37.789068836000069
326,-122.403557657999950,37.789049391000049
327,-122.404213214999970,37.789804946000061
328,-122.404068770999970,37.789907725000035
329,-122.403413213999950,37.789791058000048
330,-122.403124324999960,37.789604947000043
331,-122.402452102999970,37.789985502000036
344,-122.405924325999990,37.785804946000042
345,-122.406013214999970,37.785543835000055
346,-122.405168770999980,37.785860502000048
347,-122.404946545999960,37.785713279000049
349,-122.404235435999960,37.786549391000051
350,-122.404340991999960,37.786888280000028
351,-122.403960435999980,37.787129946000050
354,-122.403435436000000,37.787399391000065
355,-122.403346546999960,37.787416057000030
360,-122.402490991999970,37.786743835000038
366,-122.401424323999950,37.786904947000039
383,-122.402413214999970,37.789007725000033
384,-122.402557657999980,37.788652169000045
385,-122.402868769999940,37.788143835000028
386,-122.401690991999940,37.789307725000072
388,-122.401360435999950,37.789254946000028
403,-122.399088213999960,37.788593836000075
405,-122.398490991999950,37.789007725000033
408,-122.398079880999940,37.789896614000043
427,-122.398660434999950,37.790771615000040
432,-122.399068770999970,37.790693836000059
433,-122.399613214999990,37.790724391000026
434,-122.399835435999990,37.790677169000048
435,-122.399913213999980,37.790349391000063
436,-122.400290991999950,37.790060503000063
438,-122.400857657999950,37.789849391000075
442,-122.399302101999980,37.784096613000031
537,-122.396835436999990,37.795591058000070
568,-122.402735436999990,37.794857725000043
574,-122.403046547999960,37.794929946000025
580,-122.402602103999980,37.795652169000050
594,-122.405146548999990,37.795849391000047
596,-122.405024325999990,37.795532724000054
600,-122.405024326999980,37.794910503000040
610,-122.404213214999970,37.793802169000060
613,-122.404679881999980,37.793766058000074
616,-122.405224325999940,37.797332725000047
657,-122.399902103999980,37.794124390000036
673,-122.406057657999950,37.789682725000034
676,-122.407002103999960,37.789063280000050
677,-122.407068770999960,37.788857725000071
688,-122.405046546999980,37.790674391000039
695,-122.404490991999980,37.787124391000077
696,-122.403946546999980,37.787263279000058
699,-122.405346547999950,37.786168835000069
700,-122.405065992999990,37.786474390000080
703,-122.406496547999950,37.786416056000064
706,-122.404279881999970,37.792099391000079
714,-122.394602102999950,37.794741059000046
715,-122.394435435999980,37.794949391000046
719,-122.393424323999970,37.794899392000048
720,-122.393524324999990,37.795021614000063
722,-122.394235435999970,37.795335504000036
727,-122.395257657999990,37.796124391000035
728,-122.394913213999980,37.795685504000062
729,-122.394746546999950,37.795377170000052
730,-122.394535435999960,37.795093837000024
